Projeto,Cod Fornecedor,Fornecedor,CNPJ,Num Obra,Cod Produto,Descrição do Item,Qtde Produto,Valor Unit UR,Valor Produto,Prod Serv,Previsão de execução,Num Provisório,Num OSP,Validação OSP,Status OSP,Nota Fiscal,Enviado SAP,Fase escola,Status escola,Unique ID
"35216324","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - SE","1","26.353,13","26.353,13","Material","31/08/2026","5190","4773","Aprovado","Notas pendentes","","Não","5","Conectada","1787747639740x487503291031974800"
"35222148","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 14 Access Points - Equip - MEGA - SE","1","25.116,90","25.116,90","Material","31/08/2026","5190","4773","Aprovado","Notas pendentes","1468","Não","5","Conectada","1787747640130x345755843194440060"
"35056819","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - SE","1","26.353,13","26.353,13","Material","31/08/2026","5190","4773","Aprovado","Notas pendentes","1456","Não","5","Conectada","1787747640204x820618511075257500"
"35056819","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","2","1.551,93","3.103,86","Material","31/08/2026","5190","4773","Aprovado","Notas pendentes","1459","Não","5","Conectada","1787747640194x645398044689924700"
"35056819","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - SE","3","727,31","2.181,93","Material","31/08/2026","5190","4773","Aprovado","Notas pendentes","1460","Não","5","Conectada","1787747640215x762223837703801300"
"35056819","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Switch Gigabit 16 portas PoE+ - Equip - MEGA - SE","1","1.803,44","1.803,44","Material","31/08/2026","5190","4773","Aprovado","Notas pendentes","1462","Não","5","Conectada","1787747640507x143057300748490770"
"35222148","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5190","4773","Aprovado","Notas pendentes","1469","Não","5","Conectada","1787747640788x108040696917276910"
"35056819","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Rack 7U - Equip - MEGA - SE","1","1.197,39","1.197,39","Material","31/08/2026","5190","4773","Aprovado","Notas pendentes","1461","Não","5","Conectada","1787747640872x286998072636962980"
"35056819","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Conversor de mídia Gigabit Ethernet (Par) - Equip - MEGA - SE","1","217,44","217,44","Material","31/08/2026","5190","4773","Aprovado","Notas pendentes","1463","Não","5","Conectada","1787747641643x730771297953685100"
"52049663","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/08/2026","5191","4765","Aprovado","","1417","Não","5","Conectada","1787747776818x743909325497120800"
"52040771","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 4 Access Points - Equip - MEGA - CO","1","11.520,39","11.520,39","Material","31/08/2026","5191","4765","Aprovado","","1397","Não","5","Conectada","1787747776966x455480340406238850"
"52049663","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 6 Access Points - Equip - MEGA - CO","1","13.896,92","13.896,92","Material","31/08/2026","5191","4765","Aprovado","","1416","Não","5","Conectada","1787747776971x193469264468975040"
"52040771","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/08/2026","5191","4765","Aprovado","","1398","Não","5","Conectada","1787747777185x392931184641812860"
"35244673","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - SE","1","26.353,13","26.353,13","Material","31/08/2026","5203","4774","Aprovado","","1439","Não","5","Conectada","1787763847214x683284028871335600"
"35270441","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 11 Access Points - Equip - MEGA - SE","1","21.408,19","21.408,19","Material","31/08/2026","5203","4774","Aprovado","","1426","Não","5","Conectada","1787763847268x980537305308223000"
"35080792","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 10 Access Points - Equip - MEGA - SE","1","20.171,96","20.171,96","Material","31/08/2026","5203","4774","Aprovado","","1453","Não","5","Conectada","1787763847311x916953715421132000"
"53007077","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Switch Gigabit 8 portas PoE+ - Equip - MEGA - CO","2","994,18","1.988,36","Material","31/08/2026","5229","4766","Aprovado","Nota Fiscal","","Não","5","Conectada","1787773823365x814515772367580900"
"53007077","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Rack 7U - Equip - MEGA - CO","1","1.150,93","1.150,93","Material","31/08/2026","5229","4766","Aprovado","Nota Fiscal","","Não","5","Conectada","1787773823382x957965877896781700"
"53002474","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Rack 7U - Equip - MEGA - CO","1","1.150,93","1.150,93","Material","31/08/2026","5230","4767","Aprovado","Nota Fiscal","","Não","5","Conectada","1787774337431x978228843654949500"
"53002474","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Switch Gigabit 16 portas PoE+ - Equip - MEGA - CO","1","1.733,47","1.733,47","Material","31/08/2026","5230","4767","Aprovado","Nota Fiscal","","Não","5","Conectada","1787774337433x103148806063001470"
"53007492","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Switch Gigabit 16 portas PoE+ - Equip - MEGA - CO","1","1.733,47","1.733,47","Material","31/08/2026","5232","4768","Aprovado","Nota Fiscal","","Não","5","Conectada","1787777304283x382630157558973000"
"53007492","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Rack 7U - Equip - MEGA - CO","1","1.150,93","1.150,93","Material","31/08/2026","5232","4768","Aprovado","Nota Fiscal","","Não","5","Conectada","1787777304523x372960496931593150"
"35499006","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 1 Access Point - Equip - MEGA - SE","1","8.276,72","8.276,72","Material","31/08/2026","5233","4775","Aprovado","","1430","Não","5","Conectada","1787830035215x141188106834065460"
"35499006","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5233","4775","Aprovado","","1432","Não","5","Conectada","1787830035259x387059979500159700"
"35243361","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5233","4775","Aprovado","","1448","Não","5","Conectada","1787830035304x688516434721193200"
"35243361","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 1 Access Point - Equip - MEGA - SE","1","8.276,72","8.276,72","Material","31/08/2026","5233","4775","Aprovado","","1447","Não","5","Conectada","1787830035371x202871433972551040"
"35241994","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","2","1.551,93","3.103,86","Material","31/08/2026","5234","4776","Aprovado","Nota Fiscal","","Não","5","Conectada","1787830138202x948060081287466000"
"35431643","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Rack 7U - Equip - MEGA - SE","1","1.197,39","1.197,39","Material","31/08/2026","5236","4777","Aprovado","Nota Fiscal","","Não","5","Conectada","1787830306407x797950091459273900"
"35431643","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Switch Gigabit 16 portas PoE+ - Equip - MEGA - SE","1","1.803,44","1.803,44","Material","31/08/2026","5236","4777","Aprovado","Nota Fiscal","","Não","5","Conectada","1787830306568x195244369818446500"
"35431643","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","2","775,97","1.551,93","Material","31/08/2026","5236","4777","Aprovado","Nota Fiscal","","Não","5","Conectada","1787830306571x176712606882768030"
"52069311","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/08/2026","5263","4769","Aprovado","","1419","Não","5","Conectada","1787849520111x453079452687318700"
"52069311","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 6 Access Points - Equip - MEGA - CO","1","13.896,92","13.896,92","Material","31/08/2026","5263","4769","Aprovado","","1418","Não","5","Conectada","1787849520348x658397768058962600"
"53009649","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Switch Gigabit 8 portas PoE+ - Equip - MEGA - CO","1","994,18","994,18","Material","31/08/2026","5266","4770","Aprovado","Nota Fiscal","","Não","5","Conectada","1787854076850x481059604892531800"
"53009649","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Rack 7U - Equip - MEGA - CO","1","1.150,93","1.150,93","Material","31/08/2026","5266","4770","Aprovado","Nota Fiscal","","Não","5","Conectada","1787854077023x986765274468996400"
"53008421","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Switch Gigabit 8 portas PoE+ - Equip - MEGA - CO","1","994,18","994,18","Material","31/08/2026","5275","4771","Aprovado","Nota Fiscal","","Não","5","Conectada","1787855599642x197718408163582100"
"53008421","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Conversor de mídia Gigabit Ethernet (Par) - Equip - MEGA - CO","1","209,00","209,00","Material","31/08/2026","5275","4771","Aprovado","Nota Fiscal","","Não","5","Conectada","1787855599733x442082667788548740"
"53008421","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Rack 7U - Equip - MEGA - CO","1","1.150,93","1.150,93","Material","31/08/2026","5275","4771","Aprovado","Nota Fiscal","","Não","5","Conectada","1787855599992x951839384101186000"
"52046273","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/08/2026","5290","4784","Aprovado","","1494","Não","5","Conectada","1787864159102x594227944794425400"
"52046273","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - CO","6","699,09","4.194,54","Material","31/08/2026","5290","4784","Aprovado","","1496","Não","5","Conectada","1787864159172x315101265149236400"
"52078558","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 11 Access Points - Equip - MEGA - CO","1","20.577,55","20.577,55","Material","31/08/2026","5290","4784","Aprovado","","1478","Não","5","Conectada","1787864159170x146851532258501340"
"52046273","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - CO","1","25.330,63","25.330,63","Material","31/08/2026","5290","4784","Aprovado","","1495","Não","5","Conectada","1787864159327x356487325585683800"
"35229192","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 1 Access Point - Equip - MEGA - SE","1","8.276,72","8.276,72","Material","31/08/2026","5291","4778","Aprovado","Nota Fiscal","","Não","5","Conectada","1787864261469x159889988401269440"
"35229192","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5291","4778","Aprovado","Nota Fiscal","","Não","5","Conectada","1787864261686x856349465625902700"
"35009047","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 1 Access Point - Equip - MEGA - SE","1","8.276,72","8.276,72","Material","31/08/2026","5292","4779","Aprovado","","1424","Não","5","Conectada","1787916827220x403516152882130940"
"35009047","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5292","4779","Aprovado","","1425","Não","5","Conectada","1787916827266x629763252040048900"
"35214498","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - SE","1","26.353,13","26.353,13","Material","31/08/2026","5299","4780","Aprovado","Notas pendentes","1445","Não","5","Conectada","1787923400167x626523829652232400"
"35271073","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 11 Access Points - Equip - MEGA - SE","1","21.408,19","21.408,19","Material","31/08/2026","5299","4780","Aprovado","Notas pendentes","","Não","5","Em planejamento","1787923400220x440556179812462400"
"35440577","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 11 Access Points - Equip - MEGA - SE","1","21.408,19","21.408,19","Material","31/08/2026","5299","4780","Aprovado","Notas pendentes","","Não","5","Em planejamento","1787923400566x128111311800635400"
"35214498","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5299","4780","Aprovado","Notas pendentes","1446","Não","5","Conectada","1787923400609x255387421422503800"
"35271073","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5299","4780","Aprovado","Notas pendentes","","Não","5","Em planejamento","1787923400668x322361952974477000"
"35274410","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5299","4780","Aprovado","Notas pendentes","","Não","5","Em planejamento","1787923400753x592657404293009900"
"35440577","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5299","4780","Aprovado","Notas pendentes","","Não","5","Em planejamento","1787923400909x724145189447596800"
"35214498","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - SE","1","727,31","727,31","Material","31/08/2026","5299","4780","Aprovado","Notas pendentes","1451","Não","5","Conectada","1787923401030x663945069220523300"
"35274410","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 8 Access Points - Equip - MEGA - SE","1","17.699,49","17.699,49","Material","31/08/2026","5299","4780","Aprovado","Notas pendentes","","Não","5","Em planejamento","1787923402157x595579613237212000"
"35354348","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - SE","1","26.353,13","26.353,13","Material","31/08/2026","5300","4781","Aprovado","","1442","Não","5","Conectada","1787924943477x768864371408952200"
"35278051","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/08/2026","5300","4781","Aprovado","","1437","Não","5","Conectada","1787924943506x355335968331401500"
"35278051","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 7 Access Points - Equip - MEGA - SE","1","15.694,13","15.694,13","Material","31/08/2026","5300","4781","Aprovado","","1436","Não","5","Conectada","1787924943511x534361244580728900"
"35354348","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - SE","2","727,31","1.454,62","Material","31/08/2026","5300","4781","Aprovado","","1444","Não","5","Conectada","1787924943842x511100917807401100"
"52008029","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/08/2026","5301","4783","Aprovado","","1483","Não","5","Conectada","1787925003105x725518196890546700"
"52008029","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 7 Access Points - Equip - MEGA - CO","1","15.085,20","15.085,20","Material","31/08/2026","5301","4783","Aprovado","","1482","Não","5","Conectada","1787925003147x775283192659183200"
"17054460","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - NO","1","1.491,72","1.491,72","Material","31/08/2026","5302","4772","Aprovado","","1454","Não","5","Conectada","1787925236441x802102200262223600"
